GC_RPG,CULTURE,Surface_ha,cell,rupromax,rupromin,rupro,hcc,pro
23,Oliviers,0.173325484207683,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0861044800173486,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.316476836538742,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.914117685063903,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.143215326976863,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.843164221409069,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.269624303353229,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.130934775973373,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.160817857100437,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.431197836808128,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.199495861455954,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.424567111641096,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.474396828723176,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0993010184859443,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.422580798257255,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0927148381724523,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0945489179923927,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.11866745433939,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.142172513695945,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.149129433569277,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.100161875611645,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0595839290438664,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.190593230152615,8518,216.6,76.6,146.35,34.25,76
23,Oliviers,0.109040877688401,8518,216.6,76.6,146.35,34.25,76
23,Oliviers,0.533765420010542,8516,76.6,76.6,76.6,34.24,40
23,Oliviers,0.238887563086909,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,1.25788754942596,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.318083294871421,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.135250739540981,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0617349311964259,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.292342542393272,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.226832782063251,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.24325118729189,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.233878940674596,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.445988419774679,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0928974310701364,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.365100854078302,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.162215961392695,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.11876049370076,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.298456874366171,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.150161288753976,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.213823167960004,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.199723115263925,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0553211077546961,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0648958644120543,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0628248057138215,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0675382382634762,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.160742275486405,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0753726476605451,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.44665383988361,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.243848899811576,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0540013318660998,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0648398288683923,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.123949945361431,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.175221647756452,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.130337678469217,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.124207632793888,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.068570876743729,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.618981144545178,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.964285993497428,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.413977239670143,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.160884823250101,8518,216.6,76.6,146.35,34.25,76
23,Oliviers,0.157871548820143,8518,216.6,76.6,146.35,34.25,76
23,Oliviers,0.554212871841952,8519,216.6,186.94,187.76,36.3,87
23,Oliviers,0.12142609922409,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.157081880644357,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0625337853086609,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0780974713469577,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.121523443017978,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.324819891830749,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0973281570462504,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.150580870742398,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0671072337532781,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.322112650537991,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0847812389801771,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0957284317251416,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0873656503707547,8519,216.6,186.94,187.76,36.3,87
23,Oliviers,0.230529452418584,8519,216.6,186.94,187.76,36.3,87
23,Oliviers,0.0517968419146282,8519,216.6,186.94,187.76,36.3,87
23,Oliviers,0.111695116284828,8519,216.6,186.94,187.76,36.3,87
23,Oliviers,0.071814839375695,8519,216.6,186.94,187.76,36.3,87
23,Oliviers,0.533650251685587,8516,76.6,76.6,76.6,34.24,40
23,Oliviers,0.066410950522619,8516,76.6,76.6,76.6,34.24,40
23,Oliviers,0.524640145421038,8519,216.6,186.94,187.76,36.3,87
23,Oliviers,0.088533940607048,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.700002810504836,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0522112862446254,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0848546824977526,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.249590070310167,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.24672960603853,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.197492347833734,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.105378874907309,8519,216.6,186.94,187.76,36.3,87
23,Oliviers,0.184579976144517,8519,216.6,186.94,187.76,36.3,87
23,Oliviers,0.174905175143228,8519,216.6,186.94,187.76,36.3,87
23,Oliviers,0.221204155421891,8519,216.6,186.94,187.76,36.3,87
23,Oliviers,0.173898237188706,8519,216.6,186.94,187.76,36.3,87
23,Oliviers,0.114188031171317,8519,216.6,186.94,187.76,36.3,87
23,Oliviers,0.837117381468024,8519,216.6,186.94,187.76,36.3,87
23,Oliviers,0.231138501575458,8516,76.6,76.6,76.6,34.24,40
23,Oliviers,0.65726641603061,8516,76.6,76.6,76.6,34.24,40
23,Oliviers,0.172818271274006,8518,216.6,76.6,146.35,34.25,76
23,Oliviers,0.389785330651049,8519,216.6,186.94,187.76,36.3,87
23,Oliviers,0.593144469067379,8519,216.6,186.94,187.76,36.3,87
23,Oliviers,0.534489408639449,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.104431021725272,8519,216.6,186.94,187.76,36.3,87
23,Oliviers,0.0872942960945866,8519,216.6,186.94,187.76,36.3,87
23,Oliviers,0.173866920090936,8518,216.6,76.6,146.35,34.25,76
23,Oliviers,0.0546606070958119,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.134619088763095,8518,216.6,76.6,146.35,34.25,76
23,Oliviers,0.0666446672513747,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0547163032889254,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0577984189906046,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0710618576327124,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0533931201789008,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0621601744496338,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0671695486321728,8427,216.6,76.6,112.4,33.91,60
23,Oliviers,0.0740662678792964,8518,216.6,76.6,146.35,34.25,76
23,Oliviers,0.070709817912535,8512,81.85,76.6,79.8,34.2,42
23,Oliviers,0.234166987239782,8511,216.6,76.6,95.59,34.06,51
23,Oliviers,0.503680608463188,8513,81.85,76.6,80.48,34.2,42
23,Oliviers,0.256144648439408,8603,86.22,76.6,81.35,34.14,43
23,Oliviers,0.106883794687664,8511,216.6,76.6,95.59,34.06,51
23,Oliviers,0.223794807584534,8513,81.85,76.6,80.48,34.2,42
24,Culture industrielle,0.346682478065416,8426,76.6,76.6,76.6,34.24,40
24,Culture industrielle,0.503975658649812,8606,86.22,76.6,81.37,34.14,43
24,Culture industrielle,0.320097595473193,8514,81.85,76.6,77.39,34.23,40
24,Culture industrielle,1.685657897159,8430,216.6,186.94,183.8,36.39,84
24,Culture industrielle,3.08618292057402,8426,76.6,76.6,76.6,34.24,40
24,Culture industrielle,0.689663794521894,8515,76.6,76.6,76.96,34.24,40
24,Culture industrielle,3.44632944358186,8519,216.6,186.94,187.76,36.3,87
24,Culture industrielle,0.759561901886016,8512,81.85,76.6,79.8,34.2,42
24,Culture industrielle,0.639754764973,8605,86.22,76.6,81.69,34.14,43
24,Culture industrielle,2.02858648255537,8430,216.6,186.94,183.8,36.39,84
24,Culture industrielle,1.96135343949459,8519,216.6,186.94,187.76,36.3,87
24,Culture industrielle,1.96135343949459,8520,186.94,186.94,187.71,37.16,82
24,Culture industrielle,0.375463114027306,8426,76.6,76.6,76.6,34.24,40
24,Culture industrielle,0.035852402546443,8518,216.6,76.6,146.35,34.25,76
24,Culture industrielle,41.9111043465906,8519,216.6,186.94,187.76,36.3,87
24,Culture industrielle,0.156762993213534,8511,216.6,76.6,95.59,34.06,51
24,Culture industrielle,0.282933846735954,8603,86.22,76.6,81.35,34.14,43
24,Culture industrielle,1.34366805290772,8606,86.22,76.6,81.37,34.14,43
24,Culture industrielle,1.34366805290772,8606,86.22,76.6,81.37,34.14,43
24,Culture industrielle,0.35051192522957,8606,86.22,76.6,81.37,34.14,43
24,Culture industrielle,0.0717812331836903,8518,216.6,76.6,146.35,34.25,76
24,Culture industrielle,4.88289683484887,8430,216.6,186.94,183.8,36.39,84
24,Culture industrielle,5.97588455405906,8603,86.22,76.6,81.35,34.14,43
24,Culture industrielle,4.7791734182402,8519,216.6,186.94,187.76,36.3,87
24,Culture industrielle,1.00333991829812,8604,86.22,76.6,80.33,34.16,42
24,Culture industrielle,2.20956955178599,8603,86.22,76.6,81.35,34.14,43
24,Culture industrielle,0.0902615907568717,8518,216.6,76.6,146.35,34.25,76
24,Culture industrielle,0.0902615907568717,8518,216.6,76.6,146.35,34.25,76
24,Culture industrielle,1.43802411489254,8515,76.6,76.6,76.96,34.24,40
24,Culture industrielle,0.797252266535233,8515,76.6,76.6,76.96,34.24,40
24,Culture industrielle,0.60507773817142,8515,76.6,76.6,76.96,34.24,40
24,Culture industrielle,1.47806326029892,8514,81.85,76.6,77.39,34.23,40
24,Culture industrielle,9.30313573017755,8603,86.22,76.6,81.35,34.14,43
24,Culture industrielle,0.700494750263915,8513,81.85,76.6,80.48,34.2,42
24,Culture industrielle,0.495209154495597,8514,81.85,76.6,77.39,34.23,40
24,Culture industrielle,0.24552971800724,8605,86.22,76.6,81.69,34.14,43
24,Culture industrielle,0.387882532381653,8605,86.22,76.6,81.69,34.14,43
24,Culture industrielle,0.85276874990752,8512,81.85,76.6,79.8,34.2,42
24,Culture industrielle,4.25729494219222,8430,216.6,186.94,183.8,36.39,84
24,Culture industrielle,0.103515084937774,8518,216.6,76.6,146.35,34.25,76
24,Culture industrielle,0.103515084937774,8518,216.6,76.6,146.35,34.25,76
24,Culture industrielle,0.375924600407475,8513,81.85,76.6,80.48,34.2,42
24,Culture industrielle,0.771792526826635,8518,216.6,76.6,146.35,34.25,76
24,Culture industrielle,0.299353741084682,8513,81.85,76.6,80.48,34.2,42
24,Culture industrielle,5.19254089697028,8519,216.6,186.94,187.76,36.3,87
24,Culture industrielle,5.19254089697028,8519,216.6,186.94,187.76,36.3,87
24,Culture industrielle,1.98117129812688,8430,216.6,186.94,183.8,36.39,84
24,Culture industrielle,3.97941385421657,8519,216.6,186.94,187.76,36.3,87
24,Culture industrielle,2.37999487096053,8515,76.6,76.6,76.96,34.24,40
24,Culture industrielle,2.37999487096053,8606,86.22,76.6,81.37,34.14,43
24,Culture industrielle,3.90663196502372,8516,76.6,76.6,76.6,34.24,40
24,Culture industrielle,0.527074117568562,8513,81.85,76.6,80.48,34.2,42
24,Culture industrielle,1.01292059022515,8518,216.6,76.6,146.35,34.25,76
24,Culture industrielle,2.24305047171769,8430,216.6,186.94,183.8,36.39,84
24,Culture industrielle,2.50448915938055,8427,216.6,76.6,112.4,33.91,60
24,Culture industrielle,2.50448915938055,8427,216.6,76.6,112.4,33.91,60
24,Culture industrielle,1.03650737539118,8516,76.6,76.6,76.6,34.24,40
24,Culture industrielle,2.60264822941862,8606,86.22,76.6,81.37,34.14,43
24,Culture industrielle,3.6551925068527,8519,216.6,186.94,187.76,36.3,87
24,Culture industrielle,3.6551925068527,8519,216.6,186.94,187.76,36.3,87
24,Culture industrielle,2.41874603676773,8515,76.6,76.6,76.96,34.24,40
24,Culture industrielle,1.59803199248314,8511,216.6,76.6,95.59,34.06,51
24,Culture industrielle,0.255945685913277,8515,76.6,76.6,76.96,34.24,40
24,Culture industrielle,0.549441669005889,8515,76.6,76.6,76.96,34.24,40
24,Culture industrielle,7.91884361588238,8518,216.6,76.6,146.35,34.25,76
24,Culture industrielle,7.91884361588238,8518,216.6,76.6,146.35,34.25,76
24,Culture industrielle,0.55284567072303,8516,76.6,76.6,76.6,34.24,40
24,Culture industrielle,0.300629586268428,8514,81.85,76.6,77.39,34.23,40
24,Culture industrielle,1.45355292309712,8513,81.85,76.6,80.48,34.2,42
24,Culture industrielle,2.41110312177817,8430,216.6,186.94,183.8,36.39,84
24,Culture industrielle,2.17789762094847,8514,81.85,76.6,77.39,34.23,40
24,Culture industrielle,2.1002319715263,8513,81.85,76.6,80.48,34.2,42
24,Culture industrielle,1.00662248005569,8519,216.6,186.94,187.76,36.3,87
24,Culture industrielle,6.23557517859107,8430,216.6,186.94,183.8,36.39,84
24,Culture industrielle,1.69180559504199,8516,76.6,76.6,76.6,34.24,40
24,Culture industrielle,8.90953999726109,8605,86.22,76.6,81.69,34.14,43
24,Culture industrielle,1.45508492463389,8511,216.6,76.6,95.59,34.06,51
24,Culture industrielle,0.905619682491757,8606,86.22,76.6,81.37,34.14,43
24,Culture industrielle,0.654512902969308,8603,86.22,76.6,81.35,34.14,43
24,Culture industrielle,0.0793320557695081,8514,81.85,76.6,77.39,34.23,40
24,Culture industrielle,0.726364726610761,8514,81.85,76.6,77.39,34.23,40
24,Culture industrielle,0.726364726610761,8605,86.22,76.6,81.69,34.14,43
24,Culture industrielle,1.64996426930055,8603,86.22,76.6,81.35,34.14,43
24,Culture industrielle,1.12050759250196,8426,76.6,76.6,76.6,34.24,40
24,Culture industrielle,3.02960789619616,8429,216.6,111.16,140.45,34.06,74
24,Culture industrielle,0.617378602183796,8606,86.22,76.6,81.37,34.14,43
24,Culture industrielle,0.762359202199756,8512,81.85,76.6,79.8,34.2,42
24,Culture industrielle,0.149958425292186,8605,86.22,76.6,81.69,34.14,43
24,Culture industrielle,0.392937387133075,8515,76.6,76.6,76.96,34.24,40
24,Culture industrielle,0.124328031979967,8513,81.85,76.6,80.48,34.2,42
24,Culture industrielle,0.819957064478697,8430,216.6,186.94,183.8,36.39,84
24,Culture industrielle,0.765346462297329,8514,81.85,76.6,77.39,34.23,40
24,Culture industrielle,0.762223442925825,8513,81.85,76.6,80.48,34.2,42
24,Culture industrielle,0.495906607982377,8606,86.22,76.6,81.37,34.14,43
24,Culture industrielle,9.78476723739277,8429,216.6,111.16,140.45,34.06,74
24,Culture industrielle,9.78476723739277,8429,216.6,111.16,140.45,34.06,74
24,Culture industrielle,0.681189672341943,8520,186.94,186.94,187.71,37.16,82
24,Culture industrielle,0.545669192436737,8603,86.22,76.6,81.35,34.14,43
24,Culture industrielle,7.08458930105336,8429,216.6,111.16,140.45,34.06,74
24,Culture industrielle,0.383671297994582,8427,216.6,76.6,112.4,33.91,60
24,Culture industrielle,2.01433593093213,8430,216.6,186.94,183.8,36.39,84
24,Culture industrielle,1.29998890497126,8512,81.85,76.6,79.8,34.2,42
24,Culture industrielle,1.29998890497126,8603,86.22,76.6,81.35,34.14,43
24,Culture industrielle,0.42527139555153,8514,81.85,76.6,77.39,34.23,40
24,Culture industrielle,0.628187019472971,8518,216.6,76.6,146.35,34.25,76
24,Culture industrielle,0.890780546685099,8513,81.85,76.6,80.48,34.2,42
24,Culture industrielle,0.104393939338275,8518,216.6,76.6,146.35,34.25,76
24,Culture industrielle,2.55343247051425,8603,86.22,76.6,81.35,34.14,43
24,Culture industrielle,1.6762151593409,8512,81.85,76.6,79.8,34.2,42
24,Culture industrielle,1.6762151593409,8513,81.85,76.6,80.48,34.2,42
24,Culture industrielle,0.415175386238098,8427,216.6,76.6,112.4,33.91,60
24,Culture industrielle,1.02318727654219,8518,216.6,76.6,146.35,34.25,76
24,Culture industrielle,4.74798191450775,8427,216.6,76.6,112.4,33.91,60
24,Culture industrielle,2.52744094396336,8516,76.6,76.6,76.6,34.24,40
24,Culture industrielle,1.0776049668998,8514,81.85,76.6,77.39,34.23,40
24,Culture industrielle,1.0776049668998,8605,86.22,76.6,81.69,34.14,43
24,Culture industrielle,0.504871916200893,8515,76.6,76.6,76.96,34.24,40
24,Culture industrielle,3.87679881690908,8427,216.6,76.6,112.4,33.91,60
24,Culture industrielle,5.03166343174386,8515,76.6,76.6,76.96,34.24,40
24,Culture industrielle,5.03166343174386,8606,86.22,76.6,81.37,34.14,43
24,Culture industrielle,2.15489342329488,8518,216.6,76.6,146.35,34.25,76
24,Culture industrielle,0.220690692126099,8516,76.6,76.6,76.6,34.24,40
24,Culture industrielle,0.769581853340566,8518,216.6,76.6,146.35,34.25,76
24,Culture industrielle,0.630035147438943,8514,81.85,76.6,77.39,34.23,40
24,Culture industrielle,0.998780787429734,8515,76.6,76.6,76.96,34.24,40
24,Culture industrielle,0.310085323941242,8515,76.6,76.6,76.96,34.24,40
24,Culture industrielle,1.11643340016031,8512,81.85,76.6,79.8,34.2,42
24,Culture industrielle,0.46646293874532,8603,86.22,76.6,81.35,34.14,43
24,Culture industrielle,0.851571860137768,8515,76.6,76.6,76.96,34.24,40
24,Culture industrielle,0.0953196710497839,8426,76.6,76.6,76.6,34.24,40
24,Culture industrielle,1.56837469148488,8518,216.6,76.6,146.35,34.25,76
24,Culture industrielle,0.45182605449043,8430,216.6,186.94,183.8,36.39,84
24,Culture industrielle,0.4129867021068,8430,216.6,186.94,183.8,36.39,84
24,Culture industrielle,1.28530816065148,8427,216.6,76.6,112.4,33.91,60
24,Culture industrielle,2.65793353768359,8426,76.6,76.6,76.6,34.24,40
24,Culture industrielle,1.15005052640476,8513,81.85,76.6,80.48,34.2,42
24,Culture industrielle,0.197520121391676,8429,216.6,111.16,140.45,34.06,74
24,Culture industrielle,6.52874078183868,8427,216.6,76.6,112.4,33.91,60
24,Culture industrielle,5.16685682936109,8516,76.6,76.6,76.6,34.24,40
24,Culture industrielle,0.377083391906077,8515,76.6,76.6,76.96,34.24,40
24,Culture industrielle,0.386898315588478,8606,86.22,76.6,81.37,34.14,43
24,Culture industrielle,0.326124173972569,8429,216.6,111.16,140.45,34.06,74
24,Culture industrielle,1.41945633012266,8515,76.6,76.6,76.96,34.24,40
24,Culture industrielle,1.41945633012266,8606,86.22,76.6,81.37,34.14,43
24,Culture industrielle,0.430876895901188,8515,76.6,76.6,76.96,34.24,40
24,Culture industrielle,1.22086002249561,8429,216.6,111.16,140.45,34.06,74
24,Culture industrielle,1.53215078297681,8603,86.22,76.6,81.35,34.14,43
24,Culture industrielle,0.535429012681544,8514,81.85,76.6,77.39,34.23,40
24,Culture industrielle,0.0698519752338703,8606,86.22,76.6,81.37,34.14,43
24,Culture industrielle,0.143401973899116,8426,76.6,76.6,76.6,34.24,40
24,Culture industrielle,0.143401973899116,8427,216.6,76.6,112.4,33.91,60
24,Culture industrielle,0.713231113653164,8603,86.22,76.6,81.35,34.14,43
24,Culture industrielle,1.04463911754463,8426,76.6,76.6,76.6,34.24,40
24,Culture industrielle,0.519518770211376,8427,216.6,76.6,112.4,33.91,60
24,Culture industrielle,0.567614729067299,8430,216.6,186.94,183.8,36.39,84
24,Culture industrielle,0.40006672816202,8512,81.85,76.6,79.8,34.2,42
24,Culture industrielle,0.390638362256327,8605,86.22,76.6,81.69,34.14,43
24,Culture industrielle,0.80788720382126,8516,76.6,76.6,76.6,34.24,40
24,Culture industrielle,0.614581774863414,8516,76.6,76.6,76.6,34.24,40
24,Culture industrielle,1.55279721777038,8603,86.22,76.6,81.35,34.14,43
24,Culture industrielle,0.484314637520275,8513,81.85,76.6,80.48,34.2,42
24,Culture industrielle,0.535553442503894,8519,216.6,186.94,187.76,36.3,87
24,Culture industrielle,4.6039205280785,8517,76.6,76.6,76.6,34.24,40
24,Culture industrielle,0.79717633509636,8513,81.85,76.6,80.48,34.2,42
24,Culture industrielle,1.98725617910903,8426,76.6,76.6,76.6,34.24,40
24,Culture industrielle,0.0655567764076237,8605,86.22,76.6,81.69,34.14,43
24,Culture industrielle,2.10555082584752,8520,186.94,186.94,187.71,37.16,82
24,Culture industrielle,2.10555082584752,8520,186.94,186.94,187.71,37.16,82
24,Culture industrielle,5.72972213306907,8426,76.6,76.6,76.6,34.24,40
24,Culture industrielle,0.256246295825671,8606,86.22,76.6,81.37,34.14,43
24,Culture industrielle,0.660002669291943,8518,216.6,76.6,146.35,34.25,76
24,Culture industrielle,1.71943030995906,8427,216.6,76.6,112.4,33.91,60
24,Culture industrielle,1.74848783304468,8426,76.6,76.6,76.6,34.24,40
24,Culture industrielle,0.20262223317232,8513,81.85,76.6,80.48,34.2,42
24,Culture industrielle,1.19969958582856,8429,216.6,111.16,140.45,34.06,74
24,Culture industrielle,1.19969958582856,8520,186.94,186.94,187.71,37.16,82
24,Culture industrielle,0.605983715708554,8426,76.6,76.6,76.6,34.24,40
24,Culture industrielle,5.19724654866146,8429,216.6,111.16,140.45,34.06,74
24,Culture industrielle,2.65353208292057,8517,76.6,76.6,76.6,34.24,40
24,Culture industrielle,0.275310417053709,8518,216.6,76.6,146.35,34.25,76
24,Culture industrielle,0.929210791185964,8514,81.85,76.6,77.39,34.23,40
24,Culture industrielle,0.106028714006143,8427,216.6,76.6,112.4,33.91,60
24,Culture industrielle,0.838881072425097,8426,76.6,76.6,76.6,34.24,40
24,Culture industrielle,14.4648522404762,8429,216.6,111.16,140.45,34.06,74
24,Culture industrielle,14.4648522404762,8520,186.94,186.94,187.71,37.16,82
24,Culture industrielle,2.30011264521466,8516,76.6,76.6,76.6,34.24,40
24,Culture industrielle,1.71429390529116,8515,76.6,76.6,76.96,34.24,40
24,Culture industrielle,0.195609258711512,8430,216.6,186.94,183.8,36.39,84
24,Culture industrielle,0.053551061391877,8518,216.6,76.6,146.35,34.25,76
24,Culture industrielle,0.68904868409459,8429,216.6,111.16,140.45,34.06,74
24,Culture industrielle,0.825094231982669,8515,76.6,76.6,76.96,34.24,40
24,Culture industrielle,0.808980123250416,8430,216.6,186.94,183.8,36.39,84
24,Culture industrielle,1.45867659224696,8606,86.22,76.6,81.37,34.14,43
24,Culture industrielle,7.51801017133735,8515,76.6,76.6,76.96,34.24,40
24,Culture industrielle,7.51801017133735,8606,86.22,76.6,81.37,34.14,43
24,Culture industrielle,0.441582337164227,8426,76.6,76.6,76.6,34.24,40
24,Culture industrielle,1.68653281383496,8605,86.22,76.6,81.69,34.14,43
24,Culture industrielle,0.855825136788934,8603,86.22,76.6,81.35,34.14,43
24,Culture industrielle,0.423513521336019,8605,86.22,76.6,81.69,34.14,43
24,Culture industrielle,0.751004335306691,8606,86.22,76.6,81.37,34.14,43
24,Culture industrielle,2.76625770238317,8516,76.6,76.6,76.6,34.24,40
24,Culture industrielle,1.28568653911055,8602,86.22,76.6,89.57,34.05,48
24,Culture industrielle,1.28568653911055,8602,86.22,76.6,89.57,34.05,48
24,Culture industrielle,1.24823428631914,8515,76.6,76.6,76.96,34.24,40
24,Culture industrielle,2.03466067653513,8513,81.85,76.6,80.48,34.2,42
24,Culture industrielle,1.71453095094715,8429,216.6,111.16,140.45,34.06,74
24,Culture industrielle,2.14644179505333,8430,216.6,186.94,183.8,36.39,84
24,Culture industrielle,0.131008991968082,8515,76.6,76.6,76.96,34.24,40
24,Culture industrielle,0.0927984406499192,8427,216.6,76.6,112.4,33.91,60
24,Culture industrielle,0.403254874403123,8605,86.22,76.6,81.69,34.14,43
24,Culture industrielle,1.55937539416123,8427,216.6,76.6,112.4,33.91,60
24,Culture industrielle,2.99296258462081,8603,86.22,76.6,81.35,34.14,43
24,Culture industrielle,0.561794395114481,8603,86.22,76.6,81.35,34.14,43
24,Culture industrielle,2.34347236485814,8603,86.22,76.6,81.35,34.14,43
24,Culture industrielle,0.22414221894443,8515,76.6,76.6,76.96,34.24,40
24,Culture industrielle,0.394569456822233,8520,186.94,186.94,187.71,37.16,82
24,Culture industrielle,0.929271661877033,8512,81.85,76.6,79.8,34.2,42
24,Culture industrielle,0.416838068368949,8513,81.85,76.6,80.48,34.2,42
24,Culture industrielle,1.01525491967203,8430,216.6,186.94,183.8,36.39,84
24,Culture industrielle,0.346826690535247,8516,76.6,76.6,76.6,34.24,40
24,Culture industrielle,1.03968669820037,8514,81.85,76.6,77.39,34.23,40
24,Culture industrielle,0.556504370093835,8606,86.22,76.6,81.37,34.14,43
24,Culture industrielle,0.93664549931474,8426,76.6,76.6,76.6,34.24,40
24,Culture industrielle,0.951281895051151,8603,86.22,76.6,81.35,34.14,43
24,Culture industrielle,0.702577289091796,8603,86.22,76.6,81.35,34.14,43
24,Culture industrielle,3.44733253690745,8603,86.22,76.6,81.35,34.14,43
24,Culture industrielle,0.200777983395755,8430,216.6,186.94,183.8,36.39,84
24,Culture industrielle,1.40711478868797,8603,86.22,76.6,81.35,34.14,43
24,Culture industrielle,0.567477227672935,8430,216.6,186.94,183.8,36.39,84
24,Culture industrielle,0.817348842819256,8606,86.22,76.6,81.37,34.14,43
24,Culture industrielle,0.817348842819256,8606,86.22,76.6,81.37,34.14,43
24,Culture industrielle,1.08594006319363,8514,81.85,76.6,77.39,34.23,40
24,Culture industrielle,0.590056766314339,8513,81.85,76.6,80.48,34.2,42
24,Culture industrielle,3.22620700441643,8519,216.6,186.94,187.76,36.3,87
24,Culture industrielle,2.24801863125465,8519,216.6,186.94,187.76,36.3,87
24,Culture industrielle,0.398065114432049,8604,86.22,76.6,80.33,34.16,42
24,Culture industrielle,0.260926128740236,8514,81.85,76.6,77.39,34.23,40
24,Culture industrielle,0.672534031759854,8605,86.22,76.6,81.69,34.14,43
24,Culture industrielle,1.15299106902224,8514,81.85,76.6,77.39,34.23,40
24,Culture industrielle,0.711609673397476,8514,81.85,76.6,77.39,34.23,40
